canton,ville,abb_station,latitude,longitude,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
AG,Aarau,BUS,47.384381,8.07955,2025-08-05 00:00:00,19.6,14,25,0,,,5.9,33.3,1020.6,300
AG,Aarau,BUS,47.384381,8.07955,2025-08-06 00:00:00,17.9,11.7,23.2,0,,,5.8,24.1,1023.2,474
AG,Aarau,BUS,47.384381,8.07955,2025-08-07 00:00:00,19.2,12.1,27,0,,,3.5,20.4,1019.4,623
AG,Aarau,BUS,47.384381,8.07955,2025-08-08 00:00:00,22,13.7,30.7,0,,,3.5,20.4,1019.4,740
AG,Aarau,BUS,47.384381,8.07955,2025-08-09 00:00:00,23.8,14.8,33.1,0,,,3.4,20.4,1019.6,750
AG,Aarau,BUS,47.384381,8.07955,2025-08-10 00:00:00,23.7,17.4,30.3,0,,,4.1,20.4,1022.8,750
AG,Aarau,BUS,47.384381,8.07955,2025-08-11 00:00:00,22.9,16.3,30.3,0,,,4.6,22.2,1020.1,756
AG,Aarau,BUS,47.384381,8.07955,2025-08-12 00:00:00,24.8,17.2,33.9,0,,,3.5,18.5,1016.5,739
AG,Aarau,BUS,47.384381,8.07955,2025-08-13 00:00:00,25.4,17.6,34.7,0,,,3,14.8,1016.1,721
AG,Aarau,BUS,47.384381,8.07955,2025-08-14 00:00:00,25,17.4,33.4,0,,,3.2,14.8,1017.2,688
AG,Aarau,BUS,47.384381,8.07955,2025-08-15 00:00:00,24.2,18.7,31.7,0,,,3.4,18.5,1020.1,537
AG,Aarau,BUS,47.384381,8.07955,2025-08-16 00:00:00,23,18.1,28.6,0,,,3.7,20.4,1019.3,533
AG,Aarau,BUS,47.384381,8.07955,2025-08-17 00:00:00,21.6,17.2,26.5,0,,,3.9,18.5,1017.7,507
AG,Aarau,BUS,47.384381,8.07955,2025-08-18 00:00:00,21,15.3,27.3,0,,,4.2,20.4,1016.2,751
AG,Aarau,BUS,47.384381,8.07955,2025-08-19 00:00:00,21.4,14.6,29.2,0.4,,,4.2,20.4,1013,664
AG,Aarau,BUS,47.384381,8.07955,2025-08-20 00:00:00,19.7,17.6,21.7,20.4,,,4.9,29.6,1010.1,74
AG,Aarau,BUS,47.384381,8.07955,2025-08-21 00:00:00,16.5,15.1,17.6,22.1,,,5.5,18.5,1009.8,1
AG,Aarau,BUS,47.384381,8.07955,2025-08-22 00:00:00,18.1,15,21.9,0.5,,,4.8,24.1,1015.8,365
AG,Aarau,BUS,47.384381,8.07955,2025-08-23 00:00:00,16.7,14.1,20,0,,,3.8,22.2,1018.5,317
AG,Aarau,BUS,47.384381,8.07955,2025-08-24 00:00:00,15.8,9.8,21.9,0,,,3.5,16.7,1019,627
AG,Aarau,BUS,47.384381,8.07955,2025-08-25 00:00:00,16.9,9.8,25.3,0,,,2.4,14.8,1017.9,679
AG,Aarau,BUS,47.384381,8.07955,2025-08-26 00:00:00,19.7,12.6,27.9,0,,,4.5,24.1,1014.2,549
AG,Aarau,BUS,47.384381,8.07955,2025-08-27 00:00:00,20.8,17.3,24.7,5,,,3.7,20.4,1012,233
AG,Aarau,BUS,47.384381,8.07955,2025-08-28 00:00:00,17.7,16.1,18.9,49.5,,,3.5,13,1008.5,1
AG,Aarau,BUS,47.384381,8.07955,2025-08-29 00:00:00,17.3,13.9,21.6,4.1,,,5.9,25.9,1006.8,439
AG,Aarau,BUS,47.384381,8.07955,2025-08-30 00:00:00,16.4,13.8,19.9,0.4,,,6,24.1,1011.6,248
AG,Aarau,BUS,47.384381,8.07955,2025-08-31 00:00:00,16.9,10.9,24.1,0,,,1.8,13,1012.8,519
AG,Aarau,BUS,47.384381,8.07955,2025-09-01 00:00:00,16.3,14.7,18.2,21.2,,,3.1,13,1010.5,1
AG,Aarau,BUS,47.384381,8.07955,2025-09-02 00:00:00,15.9,13.4,19.8,3.9,,,4,22.2,1013.6,226
AG,Aarau,BUS,47.384381,8.07955,2025-09-03 00:00:00,17.1,12.1,24.9,0,,,3.8,20.4,1014.4,398
AG,Aarau,BUS,47.384381,8.07955,2025-09-04 00:00:00,17.3,15.3,20.8,12.9,,,3.2,14.8,1015.5,62
AG,Aarau,BUS,47.384381,8.07955,2025-09-05 00:00:00,15.2,11.5,19,11,,,3.8,18.5,1022,207
AG,Aarau,BUS,47.384381,8.07955,2025-09-06 00:00:00,14.4,8.9,21.4,0,,,3.6,18.5,1022.9,555
AG,Aarau,BUS,47.384381,8.07955,2025-09-07 00:00:00,15.8,9.5,24.7,0,,,1.8,11.1,1018.2,530
AG,Aarau,BUS,47.384381,8.07955,2025-09-08 00:00:00,17.6,13.9,21.9,0,,,2.5,13,1016.6,78
AG,Aarau,BUS,47.384381,8.07955,2025-09-09 00:00:00,17.2,14.9,20,0,,,4.7,18.5,1014.6,151
AG,Aarau,BUS,47.384381,8.07955,2025-09-10 00:00:00,15.9,13,20.3,0,,,2.4,13,1011,224
AG,Aarau,BUS,47.384381,8.07955,2025-09-11 00:00:00,16,13.2,19.8,0.4,,,7.2,35.2,1013.4,247
AG,Aarau,BUS,47.384381,8.07955,2025-09-12 00:00:00,14.2,11,18,1,,,3.6,22.2,1019.9,143
AG,Aarau,BUS,47.384381,8.07955,2025-09-13 00:00:00,13.8,9.5,18.7,1.7,,,3.1,20.4,1020.1,231
AG,Aarau,BUS,47.384381,8.07955,2025-09-14 00:00:00,16.4,13.6,20,8.1,,,8.1,27.8,1018.4,167
AG,Aarau,BUS,47.384381,8.07955,2025-09-15 00:00:00,20.1,16.7,24.7,1,,,10.8,46.3,1017.6,387
AG,Aarau,BUS,47.384381,8.07955,2025-09-16 00:00:00,15.7,12.2,18.2,0.6,,,8,31.5,1023.6,270
AG,Aarau,BUS,47.384381,8.07955,2025-09-17 00:00:00,14.7,10.2,20.3,0,,,2.6,16.7,1025.4,388
AG,Aarau,BUS,47.384381,8.07955,2025-09-18 00:00:00,16.5,10.3,25.1,0,,,2.3,16.7,1025.7,655
AG,Aarau,BUS,47.384381,8.07955,2025-09-19 00:00:00,16.6,10.2,25.6,0,,,2,11.1,1025.8,584
AG,Aarau,BUS,47.384381,8.07955,2025-09-20 00:00:00,19.5,13.4,27.2,0,,,2.8,16.7,1020.4,542
AG,Aarau,BUS,47.384381,8.07955,2025-09-21 00:00:00,18.7,15.7,22.9,18.3,,,4,22.2,1014.6,226
AG,Aarau,BUS,47.384381,8.07955,2025-09-22 00:00:00,13.2,12.1,15.9,38.1,,,5.3,20.4,1014.3,2
AG,Aarau,BUS,47.384381,8.07955,2025-09-23 00:00:00,11.3,10.5,12.1,5.4,,,4.8,18.5,1017.8,1
AG,Aarau,BUS,47.384381,8.07955,2025-09-24 00:00:00,10.8,10.1,11.7,7.2,,,3.2,13,1017.3,0
AG,Aarau,BUS,47.384381,8.07955,2025-09-25 00:00:00,11.3,10.1,13.2,6.6,,,4.2,16.7,1018.7,25
AG,Aarau,BUS,47.384381,8.07955,2025-09-26 00:00:00,10.5,9.2,12,7.5,,,2.9,14.8,1020.2,0
AG,Aarau,BUS,47.384381,8.07955,2025-09-27 00:00:00,10.6,8,13.7,6.6,,,2.8,13,1022.3,103
AG,Aarau,BUS,47.384381,8.07955,2025-09-28 00:00:00,10.8,6.4,15.7,0,,,2.7,16.7,1021.4,189
AG,Aarau,BUS,47.384381,8.07955,2025-09-29 00:00:00,12.2,9.1,16.7,0,,,2.5,13,1021.5,257
AG,Aarau,BUS,47.384381,8.07955,2025-09-30 00:00:00,11.3,7.4,15.2,0,,,2.3,13,1023.3,142
AG,Aarau,BUS,47.384381,8.07955,2025-10-01 00:00:00,10.6,7.1,14.6,0,,,4.3,24.1,1026.4,235
AG,Aarau,BUS,47.384381,8.07955,2025-10-02 00:00:00,7.8,3.4,13.2,0,,,4,22.2,1027.5,468
AG,Aarau,BUS,47.384381,8.07955,2025-10-03 00:00:00,7.1,2.8,11.6,0,,,2.2,9.3,1023.7,76
AG,Aarau,BUS,47.384381,8.07955,2025-10-04 00:00:00,12.6,8.5,18.5,2.9,,,11.2,51.8,1013.5,110
AG,Aarau,BUS,47.384381,8.07955,2025-10-05 00:00:00,9.9,8.8,11.1,4.3,,,11.8,37,1019.9,22
AG,Aarau,BUS,47.384381,8.07955,2025-10-06 00:00:00,10.4,7.6,13.8,0.8,,,4.7,22.2,1027.4,185
AG,Aarau,BUS,47.384381,8.07955,2025-10-07 00:00:00,11.1,7.7,16,0,,,2.8,18.5,1026.9,314
AG,Aarau,BUS,47.384381,8.07955,2025-10-08 00:00:00,11.1,7.4,15.9,0,,,2,7.4,1023,242
AG,Aarau,BUS,47.384381,8.07955,2025-10-09 00:00:00,12.3,10,15.9,0,,,2.4,13,1024.8,84
AG,Aarau,BUS,47.384381,8.07955,2025-10-10 00:00:00,11.3,8.3,15.8,0,,,3.6,20.4,1030.9,190
AG,Aarau,BUS,47.384381,8.07955,2025-10-11 00:00:00,11.3,8.8,15.6,0,,,3.4,14.8,1032.1,195
AG,Aarau,BUS,47.384381,8.07955,2025-10-12 00:00:00,10.5,7.1,14.8,0,,,3.4,18.5,1029.2,266
AG,Aarau,BUS,47.384381,8.07955,2025-10-13 00:00:00,10.2,6.8,13.9,0,,,4.1,22.2,1025.5,157
AG,Aarau,BUS,47.384381,8.07955,2025-10-14 00:00:00,11,8.9,14,0,,,3.9,18.5,1024.3,147
AG,Aarau,BUS,47.384381,8.07955,2025-10-15 00:00:00,9,3.6,14.5,0,,,3.9,22.2,1024.6,284
AG,Aarau,BUS,47.384381,8.07955,2025-10-16 00:00:00,9.5,7,12.9,0,,,3.1,16.7,1023.5,170
AG,Aarau,BUS,47.384381,8.07955,2025-10-17 00:00:00,8.7,6,12.6,0,,,3.4,18.5,1023.2,157
AG,Aarau,BUS,47.384381,8.07955,2025-10-18 00:00:00,8.2,3.1,14.3,0,,,3.4,20.4,1024.5,436
AG,Aarau,BUS,47.384381,8.07955,2025-10-19 00:00:00,7.7,4.6,11.7,0,,,2.3,11.1,1019.3,106
AG,Aarau,BUS,47.384381,8.07955,2025-10-20 00:00:00,9.1,7.5,11.3,3.4,,,2.7,13,1008.4,0
AG,Aarau,BUS,47.384381,8.07955,2025-10-21 00:00:00,12.4,11.2,14.1,6,,,8.1,29.6,1004.5,35
AG,Aarau,BUS,47.384381,8.07955,2025-10-22 00:00:00,13.5,12.3,14.8,16.9,,,7.1,24.1,1003.1,16
AG,Aarau,BUS,47.384381,8.07955,2025-10-23 00:00:00,12.4,9.8,14.8,15.2,,,17.7,68.5,998.6,28
AG,Aarau,BUS,47.384381,8.07955,2025-10-24 00:00:00,8.7,7.5,10.3,3.6,,,15.4,50,1010.4,157
AG,Aarau,BUS,47.384381,8.07955,2025-10-25 00:00:00,9.1,7.7,10.6,9.4,,,11.7,38.9,1009.2,8
AG,Aarau,BUS,47.384381,8.07955,2025-10-26 00:00:00,7.5,6.1,8.4,3.7,,,11.2,35.2,1012.7,41
AG,Aarau,BUS,47.384381,8.07955,2025-10-27 00:00:00,7.1,5.8,8.8,18.1,,,18.7,59.3,1012.5,0
AG,Aarau,BUS,47.384381,8.07955,2025-10-28 00:00:00,10.2,6.7,13.6,0.5,,,8.9,38.9,1017.5,153
AG,Aarau,BUS,47.384381,8.07955,2025-10-29 00:00:00,7.7,4.6,11.4,0.9,,,2.4,13,1011.8,158
AG,Aarau,BUS,47.384381,8.07955,2025-10-30 00:00:00,10.5,6.3,14,5.1,,,4.8,25.9,1012.6,145
AG,Aarau,BUS,47.384381,8.07955,2025-10-31 00:00:00,9.1,5.8,13.4,0,,,2.1,9.3,1017.1,212
AG,Aarau,BUS,47.384381,8.07955,2025-11-01 00:00:00,10.3,7.6,13.2,6.4,,,3.6,14.8,1016.7,64
AG,Aarau,BUS,47.384381,8.07955,2025-11-02 00:00:00,10.2,7.9,11.6,22.3,,,5.8,27.8,1017.3,0
AG,Aarau,BUS,47.384381,8.07955,2025-11-03 00:00:00,7.8,4.7,11.7,0,,,3.9,16.7,1025.4,259
AG,Aarau,BUS,47.384381,8.07955,2025-11-04 00:00:00,5.6,3.2,10.5,0,,,1.9,7.4,1026.2,215
AG,Aarau,BUS,47.384381,8.07955,2025-11-05 00:00:00,4.7,2.2,8.8,0,,,2.4,9.3,1022.6,147
AG,Aarau,BUS,47.384381,8.07955,2025-11-06 00:00:00,4.7,2.5,7.9,0,,,2.3,9.3,1015,90
AG,Aarau,BUS,47.384381,8.07955,2025-11-07 00:00:00,4.4,2.9,7.9,0,,,2.3,9.3,1013.8,117
AG,Aarau,BUS,47.384381,8.07955,2025-11-08 00:00:00,4.7,3.3,7.9,0,,,2.1,7.4,1016.3,129
AG,Aarau,BUS,47.384381,8.07955,2025-11-09 00:00:00,6.6,4.3,9.3,0.2,,,2.3,9.3,1020.1,12
AG,Aarau,BUS,47.384381,8.07955,2025-11-10 00:00:00,6.9,4.7,8.6,0,,,2.3,9.3,1017.8,45
AG,Aarau,BUS,47.384381,8.07955,2025-11-11 00:00:00,6.9,4.3,11.5,0,,,2.4,9.3,1018.9,217
AG,Aarau,BUS,47.384381,8.07955,2025-11-12 00:00:00,5.1,1.6,9.8,0,,,2.4,9.3,1019.6,132
AG,Aarau,BUS,47.384381,8.07955,2025-11-13 00:00:00,7,1.5,14,0,,,3,16.7,1019.1,309
AG,Aarau,BUS,47.384381,8.07955,2025-11-14 00:00:00,7,2.2,12.6,0,,,2.4,11.1,1014.1,174
AG,Aarau,BUS,47.384381,8.07955,2025-11-15 00:00:00,10.5,7.8,14,1.3,,,2.7,14.8,1011.6,117
AG,Aarau,BUS,47.384381,8.07955,2025-11-16 00:00:00,8.3,7.6,9,4.7,,,2,13,1009.8,0
AG,Aarau,BUS,47.384381,8.07955,2025-11-17 00:00:00,6.8,3.4,8.8,5.5,,,4.4,18.5,1012.5,15
AG,Aarau,BUS,47.384381,8.07955,2025-11-18 00:00:00,1.2,-0.8,3.2,0,,,2.5,13,1022.1,180
AG,Aarau,BUS,47.384381,8.07955,2025-11-19 00:00:00,0.2,-3.4,3.2,0.8,,,3.9,16.7,1013.2,114
AG,Aarau,BUS,47.384381,8.07955,2025-11-20 00:00:00,2.2,0.4,3.8,2.3,,,8,35.2,1012.2,50
AG,Aarau,BUS,47.384381,8.07955,2025-11-21 00:00:00,0.6,-0.6,2,0.9,,,4,16.7,1019.7,0
AG,Aarau,BUS,47.384381,8.07955,2025-11-22 00:00:00,-1.8,-4.3,0.1,0,,,3.8,14.8,1028.1,217
AG,Aarau,BUS,47.384381,8.07955,2025-11-23 00:00:00,-1.2,-4.6,3.2,3.9,,,5.1,22.2,1015.7,27
AG,Aarau,BUS,47.384381,8.07955,2025-11-24 00:00:00,4.1,3.4,4.9,29.6,,,8.4,24.1,1002.5,5
AG,Aarau,BUS,47.384381,8.07955,2025-11-25 00:00:00,3.4,2.7,4.6,8.8,,,5.1,16.7,1007.6,3
AG,Aarau,BUS,47.384381,8.07955,2025-11-26 00:00:00,2.1,0.7,3.1,3.9,,,2.7,11.1,1018.4,15
AG,Aarau,BUS,47.384381,8.07955,2025-11-27 00:00:00,0.8,0,2.3,0,,,3.3,13,1024.1,61
AG,Aarau,BUS,47.384381,8.07955,2025-11-28 00:00:00,0.6,-1,2.6,0.1,,,4.4,14.8,1022.8,65
AG,Aarau,BUS,47.384381,8.07955,2025-11-29 00:00:00,1.9,0.9,3.4,1.6,,,5.3,14.8,1018.5,22
AG,Aarau,BUS,47.384381,8.07955,2025-11-30 00:00:00,2,1.1,3.5,2.2,,,5,14.8,1019.7,44
AG,Aarau,BUS,47.384381,8.07955,2025-12-01 00:00:00,2.6,1.7,4.4,0.7,,,4.3,16.7,1021.1,54
AG,Aarau,BUS,47.384381,8.07955,2025-12-02 00:00:00,2,0.6,4.8,0,,,3,9.3,1017.2,109
AG,Aarau,BUS,47.384381,8.07955,2025-12-03 00:00:00,2,0.8,3,0,,,2,7.4,1015.3,0
AG,Aarau,BUS,47.384381,8.07955,2025-12-04 00:00:00,2.5,2,3.4,0,,,2.4,9.3,1011.6,13
AG,Aarau,BUS,47.384381,8.07955,2025-12-05 00:00:00,3.3,2,4.8,1.7,,,2.5,9.3,1013.3,0
AG,Aarau,BUS,47.384381,8.07955,2025-12-06 00:00:00,4.6,1.6,8.1,1.5,,,6,27.8,1014.6,17
AG,Aarau,BUS,47.384381,8.07955,2025-12-07 00:00:00,8.1,7.5,10.5,17.3,,,9.6,35.2,1016.5,0
AG,Aarau,BUS,47.384381,8.07955,2025-12-08 00:00:00,10.7,7.2,12.6,4.2,,,7.4,35.2,1021.4,54
AG,Aarau,BUS,47.384381,8.07955,2025-12-09 00:00:00,6.5,4.4,8.8,0,,,3.1,11.1,1021.6,47
AG,Aarau,BUS,47.384381,8.07955,2025-12-10 00:00:00,5.5,2.9,8.7,0,,,3.4,13,1025.1,100
AG,Aarau,BUS,47.384381,8.07955,2025-12-11 00:00:00,6.1,4.4,8.4,0,,,1.8,7.4,1026.3,25
AG,Aarau,BUS,47.384381,8.07955,2025-12-12 00:00:00,5,3.9,6.8,0,,,2.6,9.3,1025.9,43
AG,Aarau,BUS,47.384381,8.07955,2025-12-13 00:00:00,3.6,3,4.9,0,,,3.3,11.1,1030.5,33
AG,Aarau,BUS,47.384381,8.07955,2025-12-14 00:00:00,2.9,1.6,3.6,0,,,2.4,9.3,1029.3,7
AG,Aarau,BUS,47.384381,8.07955,2025-12-15 00:00:00,1.4,0.6,2.7,0,,,3.4,16.7,1023.5,30
AG,Aarau,BUS,47.384381,8.07955,2025-12-16 00:00:00,1.2,0.1,1.9,0,,,2.7,7.4,1018.2,1
AG,Aarau,BUS,47.384381,8.07955,2025-12-17 00:00:00,3.4,1.7,5.6,0,,,2.8,9.3,1023.4,13
AG,Aarau,BUS,47.384381,8.07955,2025-12-18 00:00:00,2.7,1.4,5,0,,,2.6,9.3,1026.1,76
AG,Aarau,BUS,47.384381,8.07955,2025-12-19 00:00:00,2.8,1.5,4.4,0,,,3.1,9.3,1025.6,21
AG,Aarau,BUS,47.384381,8.07955,2025-12-20 00:00:00,3.6,2.6,5.2,0,,,1.8,7.4,1019.6,31
AG,Aarau,BUS,47.384381,8.07955,2025-12-21 00:00:00,2.6,1,3.5,0,,,2.8,11.1,1013,4
AG,Aarau,BUS,47.384381,8.07955,2025-12-22 00:00:00,1.6,1.1,2.3,0,,,3.4,11.1,1011.3,0
AG,Aarau,BUS,47.384381,8.07955,2025-12-23 00:00:00,1,0.7,1.6,0,,,6.2,25.9,1013.8,0
AG,Aarau,BUS,47.384381,8.07955,2025-12-24 00:00:00,1.5,0.1,2.6,0,,,13.1,40.8,1016.4,0
AG,Aarau,BUS,47.384381,8.07955,2025-12-25 00:00:00,0.9,0,1.6,0,,,9.1,35.2,1021.4,16
AG,Aarau,BUS,47.384381,8.07955,2025-12-26 00:00:00,0.2,-0.3,0.7,0,,,5.5,18.5,1027.4,16
AG,Aarau,BUS,47.384381,8.07955,2025-12-27 00:00:00,-0.3,-1.8,0.3,0,,,4.2,18.5,1031.5,29
AG,Aarau,BUS,47.384381,8.07955,2025-12-28 00:00:00,-0.6,-1.7,1.1,0,,,4.5,18.5,1029.5,152
AG,Aarau,BUS,47.384381,8.07955,2025-12-29 00:00:00,-1.4,-2.6,-0.5,0,,,2.9,11.1,1025.5,60
AG,Aarau,BUS,47.384381,8.07955,2025-12-30 00:00:00,-1.4,-3,1,0,,,5.5,24.1,1026.7,72
AG,Aarau,BUS,47.384381,8.07955,2025-12-31 00:00:00,-3,-5.5,0.1,0,,,4,16.7,1027.8,291
UR,Altdorf,ALT,46.887069,8.621894,2025-01-01 00:00:00,-0.8,-3.1,2.5,,,,4.5,16.7,1030,127
UR,Altdorf,ALT,46.887069,8.621894,2025-01-02 00:00:00,4.7,-1.1,8.9,,,,12.3,46.3,1018.6,30
UR,Altdorf,ALT,46.887069,8.621894,2025-01-03 00:00:00,2.1,-1.4,4.6,,,,10.9,40.8,1023.2,80
UR,Altdorf,ALT,46.887069,8.621894,2025-01-04 00:00:00,-1.7,-4.1,0.7,,,,4.5,16.7,1022.3,177
UR,Altdorf,ALT,46.887069,8.621894,2025-01-05 00:00:00,6.1,1.7,13.7,,,,15.4,87,1008.2,8
UR,Altdorf,ALT,46.887069,8.621894,2025-01-06 00:00:00,13.1,8.3,15,,,,43.7,116.7,999.8,23
UR,Altdorf,ALT,46.887069,8.621894,2025-01-07 00:00:00,5.3,2.3,7.9,,,,6,33.3,1009.7,111
UR,Altdorf,ALT,46.887069,8.621894,2025-01-08 00:00:00,7,2.7,13.8,,,,13.1,74.1,1007.3,9
UR,Altdorf,ALT,46.887069,8.621894,2025-01-09 00:00:00,9.5,3.7,13.8,,,,18.4,70.4,1006.8,21
UR,Altdorf,ALT,46.887069,8.621894,2025-01-10 00:00:00,2.7,0.5,4,,,,10.2,53.7,1021.3,29
UR,Altdorf,ALT,46.887069,8.621894,2025-01-11 00:00:00,1.4,0.2,3.3,,,,7.7,24.1,1024.6,60
UR,Altdorf,ALT,46.887069,8.621894,2025-01-12 00:00:00,-1.7,-4.3,1.4,,,,6.5,16.7,1036.2,156
UR,Altdorf,ALT,46.887069,8.621894,2025-01-13 00:00:00,-3.6,-5.6,-1.6,,,,6.2,13,1039.1,238
UR,Altdorf,ALT,46.887069,8.621894,2025-01-14 00:00:00,-3,-5.4,-1,,,,4.2,11.1,1036.7,55
UR,Altdorf,ALT,46.887069,8.621894,2025-01-15 00:00:00,-0.9,-4.4,3.5,,,,4.6,13,1033.5,18
UR,Altdorf,ALT,46.887069,8.621894,2025-01-16 00:00:00,-0.1,-1.4,2.9,,,,5,11.1,1034.5,88
UR,Altdorf,ALT,46.887069,8.621894,2025-01-17 00:00:00,-0.2,-1.8,1.9,,,,3.4,11.1,1036.4,117
UR,Altdorf,ALT,46.887069,8.621894,2025-01-18 00:00:00,-0.1,-2.2,2.5,,,,6.1,14.8,1031.2,35
UR,Altdorf,ALT,46.887069,8.621894,2025-01-19 00:00:00,1.4,-0.6,3.9,,,,7.4,18.5,1023.9,0
UR,Altdorf,ALT,46.887069,8.621894,2025-01-20 00:00:00,2.3,-0.3,4.8,,,,7.3,18.5,1020.7,66
UR,Altdorf,ALT,46.887069,8.621894,2025-01-21 00:00:00,1.3,-0.9,3.7,,,,3.5,11.1,1019.6,131
UR,Altdorf,ALT,46.887069,8.621894,2025-01-22 00:00:00,3.5,-0.9,11.8,,,,12.8,61.1,1012.1,4
UR,Altdorf,ALT,46.887069,8.621894,2025-01-23 00:00:00,6.7,2.1,11.8,,,,12.7,66.7,1011.8,3
UR,Altdorf,ALT,46.887069,8.621894,2025-01-24 00:00:00,4.1,0.8,8.1,,,,6,20.4,1016.6,109
UR,Altdorf,ALT,46.887069,8.621894,2025-01-25 00:00:00,13.1,6.4,15.7,,,,32,83.3,1010.9,125
UR,Altdorf,ALT,46.887069,8.621894,2025-01-26 00:00:00,8.2,5.3,14.5,,,,15,68.5,1012,223
UR,Altdorf,ALT,46.887069,8.621894,2025-01-27 00:00:00,10.9,5.5,15.3,,,,30.2,88.9,1003.3,35
UR,Altdorf,ALT,46.887069,8.621894,2025-01-28 00:00:00,4.9,3.3,5.9,,,,7.5,31.5,1003,17
UR,Altdorf,ALT,46.887069,8.621894,2025-01-29 00:00:00,4.9,3.3,8.1,,,,6.7,27.8,1012,151
UR,Altdorf,ALT,46.887069,8.621894,2025-01-30 00:00:00,7.1,3.5,10.1,,,,13.7,70.4,1016.8,28
UR,Altdorf,ALT,46.887069,8.621894,2025-01-31 00:00:00,4,2.9,5.5,,,,4.1,16.7,1027.6,0
UR,Altdorf,ALT,46.887069,8.621894,2025-02-01 00:00:00,3.3,2.7,4,,,,5.9,18.5,1027.4,2
UR,Altdorf,ALT,46.887069,8.621894,2025-02-02 00:00:00,2.5,1.1,4.7,,,,3.8,11.1,1024.8,75
UR,Altdorf,ALT,46.887069,8.621894,2025-02-03 00:00:00,1.4,-0.8,4.2,,,,3.9,13,1028.2,78
UR,Altdorf,ALT,46.887069,8.621894,2025-02-04 00:00:00,0.4,-2,3.7,,,,3.6,9.3,1031.4,271
UR,Altdorf,ALT,46.887069,8.621894,2025-02-05 00:00:00,-0.5,-5.1,3.9,,,,4,13,1038.2,219
UR,Altdorf,ALT,46.887069,8.621894,2025-02-06 00:00:00,0.4,-1.8,2.4,,,,4.1,13,1035.4,49
UR,Altdorf,ALT,46.887069,8.621894,2025-02-07 00:00:00,3.8,-0.5,8.9,,,,15.3,85.2,1024.3,157
UR,Altdorf,ALT,46.887069,8.621894,2025-02-08 00:00:00,11.4,8.9,14.2,,,,36.9,79.6,1020.7,100
UR,Altdorf,ALT,46.887069,8.621894,2025-02-09 00:00:00,6.7,1.7,12.1,,,,10.1,59.3,1027,13
UR,Altdorf,ALT,46.887069,8.621894,2025-02-10 00:00:00,4.6,0.4,7.8,,,,6.1,16.7,1024.3,89
UR,Altdorf,ALT,46.887069,8.621894,2025-02-11 00:00:00,6.1,4.3,8.1,,,,5.6,18.5,1021.6,9
UR,Altdorf,ALT,46.887069,8.621894,2025-02-12 00:00:00,7.4,4.3,10.2,,,,5.4,20.4,1018.7,60
UR,Altdorf,ALT,46.887069,8.621894,2025-02-13 00:00:00,5.5,3.5,7.2,,,,6.6,24.1,1018.1,2
UR,Altdorf,ALT,46.887069,8.621894,2025-02-14 00:00:00,2.1,-1.5,3.6,,,,16.4,42.6,1022.2,25
UR,Altdorf,ALT,46.887069,8.621894,2025-02-15 00:00:00,-1.3,-4.3,1.3,,,,5.6,14.8,1022.3,308
UR,Altdorf,ALT,46.887069,8.621894,2025-02-16 00:00:00,0.8,-2.2,4,,,,5.1,16.7,1017.7,88
UR,Altdorf,ALT,46.887069,8.621894,2025-02-17 00:00:00,1.8,-1.5,4.9,,,,5,22.2,1020.7,160
UR,Altdorf,ALT,46.887069,8.621894,2025-02-18 00:00:00,1,-1.8,4.5,,,,4.5,20.4,1023,303
UR,Altdorf,ALT,46.887069,8.621894,2025-02-19 00:00:00,1.8,-1.6,5.8,,,,3.4,11.1,1024.6,75
UR,Altdorf,ALT,46.887069,8.621894,2025-02-20 00:00:00,4,-0.7,9.4,,,,2,7.4,1028.2,115
UR,Altdorf,ALT,46.887069,8.621894,2025-02-21 00:00:00,6,1.1,10.9,,,,6.6,27.8,1025.7,262
UR,Altdorf,ALT,46.887069,8.621894,2025-02-22 00:00:00,10,4.6,15.1,,,,14,50,1021.6,44
UR,Altdorf,ALT,46.887069,8.621894,2025-02-23 00:00:00,7,4.5,10.6,,,,3,16.7,1030.6,38
UR,Altdorf,ALT,46.887069,8.621894,2025-02-24 00:00:00,6.3,2.2,10.8,,,,3.2,11.1,1027.1,102
UR,Altdorf,ALT,46.887069,8.621894,2025-02-25 00:00:00,7.3,4.8,9.9,,,,7.1,24.1,1017,1
UR,Altdorf,ALT,46.887069,8.621894,2025-02-26 00:00:00,5.4,3.7,6.7,,,,9.4,27.8,1020.8,0
UR,Altdorf,ALT,46.887069,8.621894,2025-02-27 00:00:00,3.2,0.3,5.8,,,,4.8,16.7,1022,39
UR,Altdorf,ALT,46.887069,8.621894,2025-02-28 00:00:00,3.8,1.1,6.8,,,,5.2,20.4,1023.9,216
UR,Altdorf,ALT,46.887069,8.621894,2025-03-01 00:00:00,3.7,1.5,6,,,,6.2,22.2,1025.9,158
UR,Altdorf,ALT,46.887069,8.621894,2025-03-02 00:00:00,3.1,-0.1,6.5,,,,5.7,18.5,1029.9,319
UR,Altdorf,ALT,46.887069,8.621894,2025-03-03 00:00:00,2.6,-2.2,7.9,,,,3.7,11.1,1029.2,391
UR,Altdorf,ALT,46.887069,8.621894,2025-03-04 00:00:00,3.9,-1.5,9.6,,,,3.5,13,1027,378
